dteday,season,mnth,holiday,weekday,temp,atemp,hum,windspeed,rentals
2012-09-05,fall,September,0,Wednesday,86.36602459999999,95.80847000000001,74.125,12.583136,7112
2012-09-06,fall,September,0,Thursday,83.4140246,90.97961000000001,81.0417,9.542207,6203
2012-09-07,fall,September,0,Friday,83.9059754,91.14836,73.625,11.500282,7504
2012-09-08,fall,September,0,Saturday,80.6465246,87.00089,79.91669999999999,18.833968000000002,5976
2012-09-09,fall,September,0,Sunday,77.018,84.10325,54.75,15.041232,8227
2012-09-10,fall,September,0,Monday,75.0499754,82.90886,50.375,17.333771000000002,7525
2012-09-11,fall,September,0,Tuesday,74.6195,81.88628,52.0,6.167631399999999,7767
2012-09-12,fall,September,0,Wednesday,76.2185246,83.30675,57.7083,8.833682,7870
2012-09-13,fall,September,0,Thursday,77.2025,84.16022000000001,63.708299999999994,5.542293600000001,7804
2012-09-14,fall,September,0,Friday,78.7399754,85.46747,67.25,6.958821,8009
2012-09-15,fall,September,0,Saturday,76.8949754,84.72803,50.1667,16.583907,8714
2012-09-16,fall,September,0,Sunday,74.804,82.68125,56.99999999999999,6.0422811,7333
2012-09-17,fall,September,0,Monday,74.86547540000001,81.7745,73.4583,10.166714,6869
2012-09-18,fall,September,0,Tuesday,78.0019754,82.85603,87.25,23.958329,4073
2012-09-19,fall,September,0,Wednesday,72.7745,80.63636,53.6667,14.416725,7591
2012-09-20,fall,September,0,Thursday,72.3440246,79.89728,61.8333,7.9171890000000005,7720
2012-09-21,fall,September,0,Friday,76.2185246,83.47739,66.875,10.333343000000001,8167
2012-09-22,fall,September,0,Saturday,79.97,86.94392,64.6667,19.000061,8395
2012-09-23,winter,September,0,Sunday,71.0525246,78.70397,46.708299999999994,14.958286,7907
2012-09-24,winter,September,0,Monday,69.9455246,77.22617,49.2917,9.541068000000001,7436
2012-09-25,winter,September,0,Tuesday,72.59,80.97610999999999,56.99999999999999,15.833507,7538
2012-09-26,winter,September,0,Wednesday,78.863,85.69517,63.083299999999994,16.3748,7733
2012-09-27,winter,September,0,Thursday,79.97,86.71775,69.08330000000001,9.000914000000002,7393
2012-09-28,winter,September,0,Friday,77.69452460000001,84.72767,69.0,10.999993,7415
2012-09-29,winter,September,0,Saturday,72.0365,79.72664,54.2917,15.249468,8555
2012-09-30,winter,September,0,Sunday,70.8680246,78.58967,58.3333,9.042186,6889
2012-10-01,winter,October,0,Monday,70.4374754,78.08,64.9167,6.083881399999999,6778
2012-10-02,winter,October,0,Tuesday,75.6034754,80.80996999999999,87.16669999999999,6.9998249999999995,4639
2012-10-03,winter,October,0,Wednesday,80.5235,85.92197,79.375,4.4585686,7572
2012-10-04,winter,October,0,Thursday,80.5235,86.71775,72.2917,7.875582,7328
2012-10-05,winter,October,0,Friday,77.387,84.21683,62.74999999999999,7.12545,8156
2012-10-06,winter,October,0,Saturday,72.8975246,80.46689,66.41669999999999,17.957675000000002,7965
2012-10-07,winter,October,0,Sunday,62.6884754,69.78317,70.8333,9.457854,3510
2012-10-08,winter,October,1,Monday,60.289975399999996,66.88472,70.9583,12.708492999999999,5478
2012-10-09,winter,October,0,Tuesday,64.9640246,71.43008,76.16669999999999,12.7501,6392
2012-10-10,winter,October,0,Wednesday,69.9455246,77.28278,63.083299999999994,12.584007000000001,7691
2012-10-11,winter,October,0,Thursday,64.10300000000001,70.80503,46.3333,12.166932000000001,7570
2012-10-12,winter,October,0,Friday,64.2875,70.97639,53.91669999999999,15.751164,7282
2012-10-13,winter,October,0,Saturday,61.0279754,67.22564,49.4583,9.791514,7109
2012-10-14,winter,October,0,Sunday,70.4990246,77.73836,64.0417,18.667004,6639
2012-10-15,winter,October,0,Monday,73.4510246,80.5235,70.75,19.834478999999998,5875
2012-10-16,winter,October,0,Tuesday,66.5629754,73.47614,55.833299999999994,12.208807,7534
2012-10-17,winter,October,0,Wednesday,65.6404754,72.50972,69.2917,6.791857,7461
2012-10-18,winter,October,0,Thursday,70.5605,78.13625,72.8333,15.874778999999998,7509
2012-10-19,winter,October,0,Friday,73.5739754,80.41064,81.5,9.041917999999999,5424
2012-10-20,winter,October,0,Saturday,67.7315246,74.55578,57.2917,7.874978999999999,8090
2012-10-21,winter,October,0,Sunday,66.2555246,73.07861,51.0,11.125618000000001,6824
2012-10-22,winter,October,0,Monday,67.9775,75.46477999999999,56.833299999999994,5.459381100000001,7058
2012-10-23,winter,October,0,Tuesday,72.1595246,79.72736,64.16669999999999,6.334568600000001,7466
2012-10-24,winter,October,0,Wednesday,75.3575,82.28489,63.625,4.876206399999999,7693
2012-10-25,winter,October,0,Thursday,72.59,79.67192,80.0417,8.333125,7359
2012-10-26,winter,October,0,Friday,72.28247540000001,79.0475,80.7083,8.875289,7444
2012-10-27,winter,October,0,Saturday,71.114,78.36197,72.0,15.791364000000002,7852
2012-10-28,winter,October,0,Sunday,67.23949999999999,74.09939,69.4583,26.666535999999997,4459
2012-10-29,winter,October,0,Monday,64.472,71.54599999999999,88.0,23.9994,22
2012-10-30,winter,October,0,Tuesday,55.4818316,59.89181,82.54549999999999,14.271603,1096
2012-10-31,winter,October,0,Wednesday,58.3835,64.499,66.6667,11.166689,5566
2012-11-01,winter,November,0,Thursday,58.998475400000004,65.29478,58.166700000000006,10.542182,5986
2012-11-02,winter,November,0,Friday,58.199,64.04378,52.208299999999994,17.833725,5847
2012-11-03,winter,November,0,Saturday,57.3379754,61.146139999999995,49.125,18.125443,5138
2012-11-04,winter,November,0,Sunday,56.0464754,61.65842,53.2917,12.000236,5107
2012-11-05,winter,November,0,Monday,55.5545246,59.726749999999996,49.416700000000006,15.833775000000001,5259
2012-11-06,winter,November,0,Tuesday,52.7254754,57.34103,56.7083,11.625371,5686
2012-11-07,winter,November,0,Wednesday,53.8324754,56.71589,54.75,20.375236,5035
2012-11-08,winter,November,0,Thursday,57.9904412,62.77019,33.3478,23.304945,5315
2012-11-09,winter,November,0,Friday,58.691024600000006,63.987170000000006,54.0833,14.375386,5992
2012-11-10,winter,November,0,Saturday,60.7205246,67.45433,64.5417,3.8756686000000005,6536
2012-11-11,winter,November,0,Sunday,63.0574754,69.95417,65.9167,8.5425,6852
2012-11-12,winter,November,1,Monday,67.79299999999999,74.78447,74.16669999999999,11.625639,6269
2012-11-13,winter,November,0,Tuesday,57.3379754,61.09025,66.29169999999999,22.917082,4094
2012-11-14,winter,November,0,Wednesday,53.3405246,57.34067,55.2083,13.374875,5495
2012-11-15,winter,November,0,Thursday,55.73902459999999,61.20428,62.0417,10.250129,5445
2012-11-16,winter,November,0,Friday,57.461,63.24836,52.4583,11.458675000000001,5698
2012-11-17,winter,November,0,Saturday,55.985,61.37447,54.541700000000006,12.041843,5629
2012-11-18,winter,November,0,Sunday,57.2765,62.39714,69.2917,15.250003999999999,4669
2012-11-19,winter,November,0,Monday,60.105475399999996,65.80589,62.3333,15.749489,5499
2012-11-20,winter,November,0,Tuesday,59.613524600000005,66.26003,68.5,5.542575,5634
2012-11-21,winter,November,0,Wednesday,58.0759754,64.84027999999999,61.375,6.917482000000001,5146
2012-11-22,winter,November,1,Thursday,57.092,63.53339,58.0417,3.5423436000000006,2425
2012-11-23,winter,November,0,Friday,59.1829754,66.09011,56.875,9.917407,3910
2012-11-24,winter,November,0,Saturday,52.5409754,54.38678,40.458299999999994,25.250357,2277
2012-11-25,winter,November,0,Sunday,50.1424754,55.18247,46.8333,10.083499999999999,2424
2012-11-26,winter,November,0,Monday,55.1239754,62.51036,53.541700000000006,3.1255499999999996,5087
2012-11-27,winter,November,0,Tuesday,53.5250246,57.34022,78.6667,15.916654,3959
2012-11-28,winter,November,0,Wednesday,53.8940246,58.078579999999995,50.625,14.125007,5260
2012-11-29,winter,November,0,Thursday,52.728206,58.85798,55.565200000000004,7.739974,5323
2012-11-30,winter,November,0,Friday,54.0169754,61.148030000000006,64.95830000000001,3.9175436000000006,5668
2012-12-01,winter,December,0,Saturday,54.0169754,60.52136,80.6667,4.0001814,5191
2012-12-02,winter,December,0,Sunday,57.6455,64.32872,82.3333,8.333393,4649
2012-12-03,winter,December,0,Monday,65.39450000000001,73.02164,76.75,5.542293600000001,6234
2012-12-04,winter,December,0,Tuesday,67.1164754,74.21486,73.375,11.666643,6606
2012-12-05,winter,December,0,Wednesday,64.3489754,70.52108,48.5,21.709407,5729
2012-12-06,winter,December,0,Thursday,50.880475399999995,55.23836,50.875,11.708518,5375
2012-12-07,winter,December,0,Friday,55.6774754,60.97622,76.4167,8.7502,5008
2012-12-08,winter,December,0,Saturday,60.167024600000005,67.05572,91.125,6.792393,5582
2012-12-09,winter,December,0,Sunday,60.3515246,67.11314,90.5417,10.584325,3228
2012-12-10,winter,December,0,Monday,64.16447539999999,71.20175,92.5,12.750636,5170
2012-12-11,winter,December,0,Tuesday,58.0759754,62.45267,59.666700000000006,19.834478999999998,5501
2012-12-12,winter,December,0,Wednesday,53.9555,58.760419999999996,53.833299999999994,10.916779,5319
2012-12-13,winter,December,0,Thursday,53.8324754,58.47692,48.5833,11.666643,5532
2012-12-14,winter,December,0,Friday,52.7870246,58.47728,64.29169999999999,8.792342999999999,5611
2012-12-15,winter,December,0,Saturday,55.9235246,62.45447,65.0417,7.12545,5047
2012-12-16,winter,December,0,Sunday,58.7525,65.29442,83.875,6.749714,3786
2012-12-17,winter,December,0,Monday,61.0279754,68.135,90.7083,6.583306100000001,4585
2012-12-18,winter,December,0,Tuesday,62.3194754,68.87372,66.625,14.834067999999998,5557
2012-12-19,winter,December,0,Wednesday,56.5385,62.794579999999996,62.5417,12.334164000000001,5267
2012-12-20,winter,December,0,Thursday,56.354,62.169529999999995,66.79169999999999,8.875021,4128
2012-12-21,spring,December,0,Friday,56.1080246,59.15903,55.666700000000006,25.083661,3623
2012-12-22,spring,December,0,Saturday,51.6184754,53.25017,44.125,27.292182,1749
2012-12-23,spring,December,0,Sunday,50.1424754,55.35239,51.5417,8.916560999999998,1787
2012-12-24,spring,December,0,Monday,49.0702352,55.301,79.1304,5.1744368,920
2012-12-25,spring,December,1,Tuesday,53.4982352,58.501850000000005,73.47829999999999,11.304642,1013
2012-12-26,spring,December,0,Wednesday,49.957975399999995,51.82997,82.3333,21.208582,441
2012-12-27,spring,December,0,Thursday,50.7575246,52.39778,65.29169999999999,23.458910999999997,2114
2012-12-28,spring,December,0,Friday,50.695975399999995,54.95414,59.0,10.416557,3095
2012-12-29,spring,December,0,Saturday,50.695975399999995,53.816,75.2917,8.333661,1341
2012-12-30,spring,December,0,Sunday,50.880475399999995,52.852999999999994,48.3333,23.500518,1796
2012-12-31,spring,December,0,Monday,47.928475399999996,52.11383,57.75,10.374682,2729
